,Question,ResponseM,pid,language,negative,neutral,positive,sentiment,is_uncertain,vader_sentiment,vader_neg,vader_neu,vader_pos,vader_compound
679,2,dignity for all justice for all democracy   ,143f9f46-7fbd-eb11-a7ad-28187818aecc,en,0.0004933257005177438,0.27447447180747986,0.7250322699546814,positive,False,positive,0.0,0.45,0.55,0.7269
680,2,justice equality freedom prosperity safety security,7ca4273a-eebe-eb11-a7ad-28187818aecc,en,0.042622022330760956,0.4863111674785614,0.47106683254241943,neutral,True,positive,0.0,0.135,0.865,0.9153
681,2,liberté égalité paix justice  ,5d5c366b-36c5-eb11-a7ad-28187818aecc,fr,0.04258725792169571,0.616853654384613,0.3405590355396271,neutral,False,positive,0.0,0.083,0.917,0.9022
682,1,charter of rights and freedoms freedom support for the group good government equality equity,e88e70b5-9bb9-eb11-a7ad-28187818aecc,en,0.0007232653442770243,0.6384425163269043,0.36083418130874634,neutral,False,positive,0.0,0.455,0.545,0.9001
683,2,liberté justice collectivité démocratie équité vie,e3fb0abb-fdc2-eb11-a7ad-28187818aecc,fr,0.05127168446779251,0.5913779735565186,0.3573503792285919,neutral,False,positive,0.0,0.345,0.655,0.8225
684,2,freedom to say what you think follow the law people of all color are the same   ,de2a5edf-9bb9-eb11-a7ad-28187818aecc,en,0.004163049627095461,0.9509035348892212,0.04493341222405434,neutral,False,positive,0.0,0.781,0.219,0.6369
685,2,liberté personne lois,061c5abb-7ebd-eb11-a7ad-28187818aecc,fr,0.3735792636871338,0.5518184900283813,0.07460224628448486,neutral,True,positive,0.0,0.323,0.677,0.6369
686,2,to be free to carry on with life without restrictions to live life to be able to do what we wish and follow the law   ,207d66d3-9bb9-eb11-a7ad-28187818aecc,en,0.0011347417021170259,0.8750486373901367,0.1238165944814682,neutral,False,positive,0.0,0.793,0.207,0.7184
687,2,constitution charter free speech my choice my body canadian,49d7d615-7fbd-eb11-a7ad-28187818aecc,en,0.0023767901584506035,0.9407042860984802,0.05691898241639137,neutral,False,positive,0.0,0.708,0.292,0.5106
688,2,life freedom security protected charter god-given,2bd12b40-eebe-eb11-a7ad-28187818aecc,en,0.0003640326904132962,0.14272473752498627,0.856911301612854,positive,False,positive,0.0,0.24,0.76,0.8591
689,2,liberté charte    ,1009d666-9bb9-eb11-a7ad-28187818aecc,fr,0.39680272340774536,0.41002243757247925,0.1931748390197754,neutral,True,positive,0.0,0.192,0.808,0.6369
690,2,justice fairness equality protection  ,086291bc-eebe-eb11-a7ad-28187818aecc,en,0.013304180465638638,0.8963629007339478,0.09033292531967163,neutral,False,positive,0.0,0.469,0.531,0.5267
691,2,justice equality fairness empathy  ,66284ef8-fdc2-eb11-a7ad-28187818aecc,en,0.030538223683834076,0.79152512550354,0.1779366135597229,neutral,False,positive,0.0,0.469,0.531,0.5267
692,2,fair justice equal law order uno,d23a83fd-7ebd-eb11-a7ad-28187818aecc,en,0.008655955083668232,0.9476619362831116,0.04368210956454277,neutral,False,positive,0.0,0.412,0.588,0.6908
693,1,honest fair law abiding helping  ,6d7b086c-7fbd-eb11-a7ad-28187818aecc,en,0.0012073698453605175,0.5622827410697937,0.436509907245636,neutral,True,positive,0.0,0.204,0.796,0.7783
694,2,charter canada fairness   ,4b114fb9-fcc2-eb11-a7ad-28187818aecc,en,0.004699571058154106,0.9882028102874756,0.007097643334418535,neutral,False,neutral,0.0,1.0,0.0,0.0
695,2,justice equality    ,b956286c-eebe-eb11-a7ad-28187818aecc,en,0.043043237179517746,0.8989920616149902,0.05796470493078232,neutral,False,positive,0.0,0.227,0.773,0.5267
696,2,equality justice systemic reformation   ,5cef654e-9bb9-eb11-a7ad-28187818aecc,en,0.005461538676172495,0.9687935709953308,0.025744909420609474,neutral,False,positive,0.0,0.469,0.531,0.5267
697,1,justice chance egale possibilite ameliorer son sort   ,6cfbfafd-9bb9-eb11-a7ad-28187818aecc,en,0.020637016743421555,0.9183105230331421,0.06105237081646919,neutral,False,positive,0.0,0.481,0.519,0.6597
698,2,devoirs égalité privilège législation chance espoir,b3d31e8b-9bb9-eb11-a7ad-28187818aecc,fr,0.02896193228662014,0.6943885684013367,0.276649534702301,neutral,False,positive,0.0,0.288,0.712,0.7506
699,1,égalité justice partage paix sécurité politesse,fe3d68c1-9bb9-eb11-a7ad-28187818aecc,fr,0.011612012051045895,0.28664395213127136,0.7017440795898438,positive,False,positive,0.0,0.248,0.752,0.8442
700,1,law order and good government     ,7c51cefe-fdc2-eb11-a7ad-28187818aecc,en,0.0006988280802033842,0.4164557456970215,0.5828454494476318,positive,True,neutral,0.0,0.58,0.42,0.4404
701,2,constitution     ,b0659b65-7fbd-eb11-a7ad-28187818aecc,en,0.004346701316535473,0.9932733178138733,0.0023800027556717396,neutral,False,neutral,0.0,1.0,0.0,0.0
702,2,chartre des droits  et liberté ,17e4e4eb-9bb9-eb11-a7ad-28187818aecc,fr,0.14816898107528687,0.710737943649292,0.14109309017658234,neutral,False,positive,0.0,0.488,0.512,0.6369
703,2,charter of rights     ,ac8c6da3-9bb9-eb11-a7ad-28187818aecc,en,0.005467121955007315,0.9936785697937012,0.0008542723371647298,neutral,False,neutral,0.0,1.0,0.0,0.0
704,2,canadian charter canada values morales  ,89114fb9-fcc2-eb11-a7ad-28187818aecc,en,0.004343308974057436,0.9923972487449646,0.0032594064250588417,neutral,False,neutral,0.0,0.597,0.403,0.4019
705,1,god save the queen law order   ,82a6d079-fec2-eb11-a7ad-28187818aecc,en,0.018645035102963448,0.6990792751312256,0.2822757363319397,neutral,False,positive,0.0,0.43,0.57,0.6486
706,1,peace order democracy   ,04dcec0e-fdc2-eb11-a7ad-28187818aecc,en,0.0008951435447670519,0.7338674664497375,0.26523733139038086,neutral,False,positive,0.0,0.364,0.636,0.5423
707,1,multiculturalism freedom kind equality public justice,2879e854-9bb9-eb11-a7ad-28187818aecc,en,0.009020454250276089,0.6291982531547546,0.3617812693119049,neutral,False,positive,0.0,0.214,0.786,0.9001
708,2,sécurité besoins essentiels justice   ,ab26277f-9bb9-eb11-a7ad-28187818aecc,fr,0.08741425722837448,0.746917724609375,0.16566796600818634,neutral,False,positive,0.0,0.244,0.756,0.7351
709,2,laws equality fairness shelter food medical care,dcb1f7eb-a1c3-eb11-a7ad-28187818aecc,en,0.060262128710746765,0.8123028874397278,0.12743495404720306,neutral,False,neutral,0.0,0.652,0.348,0.4939
710,2,"fairness, legal representation, access to health care and proper nutrition     ",7fd56853-a2c3-eb11-a7ad-28187818aecc,en,0.0005863812984898686,0.7914544343948364,0.20795920491218567,neutral,False,positive,0.0,0.63,0.37,0.5719
711,1,rule of law compassion freedom polite patriotic  citizens of the world,a46a5e4e-fec2-eb11-a7ad-28187818aecc,en,0.0007860503974370658,0.127883180975914,0.8713307976722717,positive,False,positive,0.0,0.556,0.444,0.802
712,2,justice freedom safety security unity modern world,a41221cd-fdc2-eb11-a7ad-28187818aecc,en,0.04194667562842369,0.7671048641204834,0.1909485012292862,neutral,False,positive,0.0,0.19,0.81,0.9153
713,2,liberté charte universelle équitable onu gouvernement,f9a31633-fdc2-eb11-a7ad-28187818aecc,fr,0.21014507114887238,0.5460925102233887,0.24376243352890015,neutral,False,positive,0.0,0.381,0.619,0.7579
714,1,common law britanique unilinguisme anglais multiculturalisme extrême   ,d5215672-fec2-eb11-a7ad-28187818aecc,fr,0.13178186118602753,0.8460320234298706,0.022186139598488808,neutral,False,neutral,0.0,1.0,0.0,0.0
715,1,friendly kind accepting united tim hortons polite,a74cce6c-9bb9-eb11-a7ad-28187818aecc,en,0.0002688010863494128,0.18014520406723022,0.8195860385894775,positive,False,positive,0.0,0.2,0.8,0.9001
716,1,canadian product     ,ef514d7e-fdc2-eb11-a7ad-28187818aecc,en,0.004393111914396286,0.9916982650756836,0.003908631391823292,neutral,False,neutral,0.0,1.0,0.0,0.0
717,1,gentillesse ouverture amical anglais hockey nord,17d597ce-7ebd-eb11-a7ad-28187818aecc,fr,0.13152100145816803,0.389261931180954,0.479216992855072,positive,True,positive,0.0,0.392,0.608,0.7351
718,1,togetherness even maple leaf integrity kindness one,b87c66d3-9bb9-eb11-a7ad-28187818aecc,en,0.0007008196553215384,0.23438827693462372,0.764910876750946,positive,False,positive,0.0,0.472,0.528,0.6808
719,2,freedom choice not having a choice scared  ,a44dce6c-9bb9-eb11-a7ad-28187818aecc,en,0.20853036642074585,0.7886658310890198,0.002803833456709981,neutral,False,neutral,0.24,0.413,0.347,0.3182
720,2,not fair they are cross checked    ,9090243c-fec2-eb11-a7ad-28187818aecc,en,0.9826965928077698,0.017258888110518456,4.4456486648414284e-05,negative,False,neutral,0.282,0.718,0.0,-0.2411
721,2,minorities non responsible people looking for money whiners  ,bd659b65-7fbd-eb11-a7ad-28187818aecc,en,0.9664299488067627,0.03336186334490776,0.0002081613929476589,negative,False,neutral,0.162,0.606,0.232,0.1779
722,1,worthless broke    ,7ea4273a-eebe-eb11-a7ad-28187818aecc,en,0.9769005179405212,0.02288699336349964,0.0002125366881955415,negative,False,negative,1.0,0.0,0.0,-0.6908
723,1,nice kind diverse too compromising open hearted ignorant,1860739c-7ebd-eb11-a7ad-28187818aecc,en,0.0633886530995369,0.33479902148246765,0.6018124222755432,positive,False,positive,0.158,0.376,0.466,0.6249
724,1,polite passionate kind aggressive generous boastful,3561f6af-a1c3-eb11-a7ad-28187818aecc,en,0.008681301958858967,0.3992042541503906,0.5921144485473633,positive,True,positive,0.117,0.146,0.737,0.8591
725,2,some times good some times bad     ,d0695e4e-fec2-eb11-a7ad-28187818aecc,en,0.08444716036319733,0.8959547877311707,0.019597986713051796,neutral,False,neutral,0.337,0.385,0.279,-0.1531
726,2,right thing to do not correct in certain conditions poor judgy incorrect statement false arguments,e4cf8c28-a2c3-eb11-a7ad-28187818aecc,en,0.9207439422607422,0.07912590354681015,0.00013022939674556255,negative,False,negative,0.388,0.612,0.0,-0.7659
727,1,lost     ,aa1ee35a-9bb9-eb11-a7ad-28187818aecc,en,0.9400222301483154,0.05980716273188591,0.00017059790843632072,negative,False,neutral,1.0,0.0,0.0,-0.3182
728,1,question mark (ie what does that even mean?) outdated old fashioned   ,2925277f-9bb9-eb11-a7ad-28187818aecc,en,0.8018484115600586,0.19793415069580078,0.00021751933672931045,negative,False,neutral,0.0,1.0,0.0,0.0
729,2,illusion ideal    ,c66bffe5-a1c3-eb11-a7ad-28187818aecc,en,0.6225479245185852,0.37386587262153625,0.00358620029874146,negative,False,positive,0.0,0.227,0.773,0.5267
730,2,used too much     ,64840d59-7fbd-eb11-a7ad-28187818aecc,en,0.4167202115058899,0.5811412334442139,0.0021385150030255318,neutral,True,neutral,0.0,1.0,0.0,0.0
731,1,no words come to mind too humble cowards   ,4a09fb52-7fbd-eb11-a7ad-28187818aecc,en,0.982367217540741,0.017499450594186783,0.00013326237967703491,negative,False,neutral,0.239,0.761,0.0,-0.296
732,2,poor bad none   ,fffbfafd-9bb9-eb11-a7ad-28187818aecc,en,0.9917590618133545,0.008091051131486893,0.0001498307246947661,negative,False,negative,0.868,0.132,0.0,-0.765
733,2,"fad mumbojumbo blah, blah and more of the same is this me or just stale joke ok something else?",952261d9-9bb9-eb11-a7ad-28187818aecc,en,0.9804636836051941,0.01941720023751259,0.00011908634041901678,negative,False,positive,0.121,0.606,0.273,0.5423
734,1,torn apart     ,4c8b6da3-9bb9-eb11-a7ad-28187818aecc,en,0.9549181461334229,0.04494369402527809,0.00013811829558108002,negative,False,neutral,0.667,0.333,0.0,-0.25
735,1,bafouée trahison hypocrisie   ,4e41e80f-a2c3-eb11-a7ad-28187818aecc,fr,0.9983931183815002,0.001216641627252102,0.00039018987445160747,negative,False,negative,0.655,0.345,0.0,-0.5859
736,1,ça me fait chier     ,b61b8f40-7fbd-eb11-a7ad-28187818aecc,fr,0.9994455575942993,0.000288329174509272,0.00026611951761879027,negative,False,neutral,0.444,0.556,0.0,-0.34
737,2,everybody is entitled to them world wide    ,26367471-a2c3-eb11-a7ad-28187818aecc,en,0.0025934602599591017,0.909611701965332,0.08779483288526535,neutral,False,neutral,0.0,0.741,0.259,0.2732
738,1,"lies cheats scams canadian vacations canadian products and investment buy local, municipal, provincial or federal, buy canadian",4392243c-fec2-eb11-a7ad-28187818aecc,en,0.7563124299049377,0.23909057676792145,0.00459706038236618,negative,False,negative,0.402,0.598,0.0,-0.8555
739,1,lies hypocrisy subjective middle class domination dominating presumptuous,65fbfafd-9bb9-eb11-a7ad-28187818aecc,en,0.7574033737182617,0.24103944003582,0.0015572732081636786,negative,False,negative,0.554,0.446,0.0,-0.6369
740,2,everyone entitled hard to get    ,189270b5-9bb9-eb11-a7ad-28187818aecc,en,0.7189643383026123,0.2799469530582428,0.0010887031676247716,negative,False,neutral,0.215,0.462,0.323,0.1779
741,2,illogical stupid    ,9e782646-eebe-eb11-a7ad-28187818aecc,en,0.9863548278808594,0.01341103482991457,0.00023412334849126637,negative,False,negative,0.773,0.227,0.0,-0.5267
742,1,bad cunning dumb poopy bad not good,8432ed2d-eebe-eb11-a7ad-28187818aecc,en,0.990648090839386,0.009181694127619267,0.00017030222807079554,negative,False,negative,0.809,0.191,0.0,-0.9137
743,2,weak individuals     ,6f72e428-fec2-eb11-a7ad-28187818aecc,en,0.9847767353057861,0.015141049399971962,8.221973257604986e-05,negative,False,neutral,0.744,0.256,0.0,-0.4404
744,1,"argent, pouvoir liberté ressources égalité aucune autre réponse",509f5f5a-fec2-eb11-a7ad-28187818aecc,fr,0.0811915397644043,0.7785014510154724,0.14030694961547852,neutral,False,neutral,0.177,0.484,0.339,0.4588
745,1,honestly kindness integrity earthy polite warm,a54146b0-eebe-eb11-a7ad-28187818aecc,en,0.0016825513448566198,0.04763452708721161,0.9506829380989075,positive,False,positive,0.0,0.16,0.84,0.8591
746,1,apologetic kind nice cold strong gentle,b45e9c09-7fbd-eb11-a7ad-28187818aecc,en,0.0008909486932680011,0.27597418427467346,0.7231348752975464,positive,False,positive,0.0,0.139,0.861,0.9081
747,1,equality opporunity free healthcare the kindest people on the planet hockey powerhouse all seasons,cbe0254c-eebe-eb11-a7ad-28187818aecc,en,7.382655894616619e-05,0.0024093356914818287,0.9975168704986572,positive,False,positive,0.0,0.798,0.202,0.5106
748,1,équité santé éducation générosité programmes sociaux environnement,ba762646-eebe-eb11-a7ad-28187818aecc,fr,0.03369758278131485,0.8472597599029541,0.11904264241456985,neutral,False,positive,0.0,0.645,0.355,0.5106
749,2,"equality safe environment quality of life access to health care, education, training  ",4ebd36a4-eebe-eb11-a7ad-28187818aecc,en,0.0007921818760223687,0.5658578872680664,0.4333498775959015,neutral,True,positive,0.0,0.621,0.379,0.7269
750,1,equality french outdoorsy democracy freedom kindness,eb5f9e78-eebe-eb11-a7ad-28187818aecc,en,0.009703769348561764,0.3110422194004059,0.6792539954185486,positive,False,positive,0.0,0.357,0.643,0.802
751,1,freedom equality nature   ,d80aa221-eebe-eb11-a7ad-28187818aecc,en,0.00045263153151609004,0.5998774170875549,0.39966997504234314,neutral,False,positive,0.0,0.323,0.677,0.6369
752,1,honesty friendliness being polite hockey nature tolerance,fc08fb52-7fbd-eb11-a7ad-28187818aecc,en,0.0042844247072935104,0.7939717769622803,0.2017437219619751,neutral,False,positive,0.0,0.323,0.677,0.8126
753,1,diversity conservation equality value  ,b9871891-6dc4-eb11-a7ad-28187818aecc,en,0.0012281624367460608,0.96943598985672,0.02933580055832863,neutral,False,neutral,0.0,0.556,0.444,0.34
754,1,égalité environnement entraide   ,09cbfed3-a1c3-eb11-a7ad-28187818aecc,fr,0.1621512621641159,0.7736305594444275,0.06421815603971481,neutral,False,negative,0.739,0.261,0.0,-0.6874
755,1,equality safety peace polite nature democracy,eb430d85-eebe-eb11-a7ad-28187818aecc,en,0.03611306473612785,0.4629020392894745,0.5009849071502686,positive,True,positive,0.0,0.388,0.612,0.743
756,1,kindness hardworking polite nature lovers helpful generous,2f5e9c09-7fbd-eb11-a7ad-28187818aecc,en,0.002993759699165821,0.02933322638273239,0.9676730036735535,positive,False,positive,0.0,0.194,0.806,0.91
757,1,multicultural acceptance politeness environmental awareness   ,c53d1e91-9bb9-eb11-a7ad-28187818aecc,en,0.0004864693619310856,0.9116040468215942,0.08790942281484604,neutral,False,neutral,0.0,0.571,0.429,0.4588
758,1,environment caring compassionate diverse quiet polite,8ee799c1-7ebd-eb11-a7ad-28187818aecc,en,0.008014163933694363,0.4729917049407959,0.5189940929412842,positive,True,positive,0.0,0.385,0.615,0.7506
759,1,the environment equality polite healthcare sports like hockey and curling freedom,79b005f2-9bb9-eb11-a7ad-28187818aecc,en,0.0009477635030634701,0.6967450976371765,0.30230712890625,neutral,False,positive,0.0,0.573,0.427,0.7717
760,1,nature liberté santé éducation planète postes,deeccb65-eebe-eb11-a7ad-28187818aecc,fr,0.06401164084672928,0.6584806442260742,0.2775076925754547,neutral,False,positive,0.0,0.543,0.457,0.6369
761,1,religion santé éducation emploi environnement ,12f3eff1-a1c3-eb11-a7ad-28187818aecc,fr,0.07175172120332718,0.8589810132980347,0.06926728039979935,neutral,False,neutral,0.0,1.0,0.0,0.0
762,2,clean air clean water safety transportation economy health,673c83fd-7ebd-eb11-a7ad-28187818aecc,en,0.011327666230499744,0.4633300006389618,0.5253423452377319,positive,True,positive,0.0,0.379,0.621,0.802
763,2,liberte justice logement abordable avoir les moyens de ce nourrir environnement sain ,67cd6b4d-a2c3-eb11-a7ad-28187818aecc,fr,0.0027789094019681215,0.045440882444381714,0.9517802000045776,positive,False,positive,0.0,0.605,0.395,0.7597
764,2,santé justice education climat infracture ainés,410f6991-eebe-eb11-a7ad-28187818aecc,fr,0.8735260367393494,0.10715259611606598,0.019321361556649208,negative,False,positive,0.0,0.595,0.405,0.5267
765,2,equality egalitarianism fundamental   ,f256286c-eebe-eb11-a7ad-28187818aecc,en,0.002102864207699895,0.8396533727645874,0.15824373066425323,neutral,False,neutral,0.0,1.0,0.0,0.0
766,1,pacifisme démocratique égalitaire progressisme innovant capable de faire des compromis,c6a37620-6ec4-eb11-a7ad-28187818aecc,fr,0.028645049780607224,0.2158975899219513,0.75545734167099,positive,False,positive,0.0,0.56,0.44,0.6705
767,1,"compassionate friendly small ""c"" conservative caring independent innovative",71a6d079-fec2-eb11-a7ad-28187818aecc,en,0.0034786053001880646,0.5910660624504089,0.4054553210735321,neutral,True,positive,0.0,0.242,0.758,0.91
768,1,"open minded friendly and accepting caring balance and centrist multi-cultural north american, but not american",4c72e428-fec2-eb11-a7ad-28187818aecc,en,0.01222820021212101,0.8953171968460083,0.09245461970567703,neutral,False,positive,0.0,0.667,0.333,0.6124
769,1,"none it's all about personal rights :( i can do what i want, they can't tell me what to do :( it's against my human rights :( the govt are corrupt :( i disagree with everything they say",b209fb52-7fbd-eb11-a7ad-28187818aecc,en,0.9954200387001038,0.004543372895568609,3.659860885818489e-05,negative,False,negative,0.299,0.674,0.027,-0.9169
770,1,mensonge corruption    ,caeccb65-eebe-eb11-a7ad-28187818aecc,en,0.8914233446121216,0.10811009258031845,0.00046656932681798935,negative,False,neutral,0.0,1.0,0.0,0.0
771,1,equality culture poor economy slow acting government mini usa irrelevant,1adcec0e-fdc2-eb11-a7ad-28187818aecc,en,0.9866483807563782,0.013265048153698444,8.655116835143417e-05,negative,False,neutral,0.256,0.744,0.0,-0.4767
772,1,kind apologetic multicultural socialist forward-thinking expansive,41619c09-7fbd-eb11-a7ad-28187818aecc,en,0.03374980017542839,0.8659619092941284,0.1002882719039917,neutral,False,positive,0.0,0.595,0.405,0.5267
773,2,freedom inalienable democracy liberal invaluable dignity,69521a97-6dc4-eb11-a7ad-28187818aecc,en,0.0034812316298484802,0.5094748735427856,0.4870438575744629,neutral,True,positive,0.0,0.367,0.633,0.7845
774,1,diversity freedom fair social liberal high tax,56ff301c-a2c3-eb11-a7ad-28187818aecc,en,0.004720484837889671,0.6888630390167236,0.30641651153564453,neutral,False,positive,0.0,0.435,0.565,0.7579
775,1,liberté égalité fraternité socialisme entraide individualisme,dd2a5edf-9bb9-eb11-a7ad-28187818aecc,fr,0.09620873630046844,0.6500933170318604,0.25369793176651,neutral,False,positive,0.0,0.588,0.412,0.6369
776,1,fairness equality socialism caring sharing ,f73d9f46-7fbd-eb11-a7ad-28187818aecc,en,0.0030088613275438547,0.8880454897880554,0.10894552618265152,neutral,False,positive,0.0,0.333,0.667,0.7184
777,1,fair inclusive strong not evident in our pm  ,67755e66-fec2-eb11-a7ad-28187818aecc,en,0.05056466534733772,0.9209051132202148,0.028530187904834747,neutral,False,positive,0.0,0.517,0.483,0.6808
778,1,conservative liberal accepting welcomong friendly apologetic,e58d6da3-9bb9-eb11-a7ad-28187818aecc,en,0.004342873115092516,0.9577616453170776,0.03789549320936203,neutral,False,positive,0.0,0.408,0.592,0.7003
779,2,problem no intéres by most politic organisation    ,da6091bc-eebe-eb11-a7ad-28187818aecc,en,0.868135392665863,0.1315939575433731,0.00027067578048445284,negative,False,negative,0.495,0.505,0.0,-0.5994
780,1,communism     ,5b609e78-eebe-eb11-a7ad-28187818aecc,en,0.5339394807815552,0.4652935266494751,0.000767015153542161,negative,True,neutral,0.0,1.0,0.0,0.0
781,1,conservatism     ,a134fed9-a1c3-eb11-a7ad-28187818aecc,en,0.02746563032269478,0.9716520309448242,0.0008824051474221051,neutral,False,neutral,0.0,1.0,0.0,0.0
782,1,liberal bullshit     ,b951a77e-eebe-eb11-a7ad-28187818aecc,en,0.9932035207748413,0.00666708592325449,0.00012941357272211462,negative,False,negative,0.792,0.208,0.0,-0.5859
783,1,political views national pride    ,10669b65-7fbd-eb11-a7ad-28187818aecc,en,0.0022539827041327953,0.8174561262130737,0.1802898794412613,neutral,False,neutral,0.0,0.556,0.444,0.34
784,1,friendly medicare mosaic helpful concerned for others political,a13d9f46-7fbd-eb11-a7ad-28187818aecc,en,0.0019745726604014635,0.2673107087612152,0.7307146787643433,positive,False,positive,0.0,0.5,0.5,0.7184
785,2,liberals (democrats in usa) long way to go politics is a very large part of the problem   ,ef745e66-fec2-eb11-a7ad-28187818aecc,en,0.9833371043205261,0.016606757417321205,5.611869346466847e-05,negative,False,neutral,0.144,0.856,0.0,-0.4019
786,1,français trudeau confiance   ,d0f2eff1-a1c3-eb11-a7ad-28187818aecc,fr,0.0496097095310688,0.31866946816444397,0.6317208409309387,positive,False,positive,0.0,0.377,0.623,0.5106
787,1,corruption became a communist country led by dictators does not listen to tax payers gone to hell in a handbasket giving up hope,4d8260c7-9bb9-eb11-a7ad-28187818aecc,en,0.9932144284248352,0.0067120823077857494,7.347793143708259e-05,negative,False,neutral,0.154,0.669,0.177,-0.0772
788,1,spineless kowtowing to quebec screw the west pay off atlantic canada ontario does whatever toronto says the pm is an elected dictator,cd51a77e-eebe-eb11-a7ad-28187818aecc,en,0.9835842251777649,0.016325008124113083,9.076257993001491e-05,negative,False,neutral,0.123,0.877,0.0,-0.2023
789,2,bias people dictators unreliable politicians money merciless refugee,fb8e70b5-9bb9-eb11-a7ad-28187818aecc,en,0.9828840494155884,0.017031613737344742,8.435400377493352e-05,negative,False,neutral,0.167,0.833,0.0,-0.1027
790,1,absent corrupted fairness overpowered by greed selfishness truth overpowered by deceit and lies(particularly in politics)s) lack of integrity(particularly in politics) ,94a6d079-fec2-eb11-a7ad-28187818aecc,en,0.9635282754898071,0.03636164963245392,0.0001101028174161911,negative,False,negative,0.382,0.536,0.082,-0.8126
791,1,weak all political control   ,7cb699ae-fdc2-eb11-a7ad-28187818aecc,en,0.8970324993133545,0.10250910371541977,0.0004584611742757261,negative,False,neutral,0.492,0.508,0.0,-0.4404
792,1,weak always choosing the middle ground we don't have any too middle of the road let anyone into our country truedeau,fdfbfafd-9bb9-eb11-a7ad-28187818aecc,en,0.9748116731643677,0.02501579001545906,0.00017261545872315764,negative,False,neutral,0.127,0.873,0.0,-0.4404
793,1,conservatrices blanc fermé libre équité benevolat,c386ee0a-fec2-eb11-a7ad-28187818aecc,fr,0.5129910111427307,0.3212636113166809,0.16574537754058838,negative,True,positive,0.0,0.431,0.569,0.765
794,2,respect de tous et toutes droit de pratiquer sa religion en privé sans s’afficher publiquement droit d’utiliser sa langue maternelle tout en maîtrisant le français respect de l’orientation sexuelle respect des valeurs de tous droit à l’instruction pour tout le monde,b59a735f-a2c3-eb11-a7ad-28187818aecc,fr,0.13456296920776367,0.23562851548194885,0.6298084855079651,positive,False,positive,0.0,0.755,0.245,0.9001
795,2,respect liberté d’expression liberté de mouvement égalité justice droits fondamentaux,0fcba234-6ec4-eb11-a7ad-28187818aecc,fr,0.03927097097039223,0.593550980091095,0.3671780526638031,neutral,False,positive,0.0,0.349,0.651,0.9423
796,2,equality rights wage gap   ,1857148b-6dc4-eb11-a7ad-28187818aecc,en,0.05050329118967056,0.9479085206985474,0.0015881878789514303,neutral,False,neutral,0.0,1.0,0.0,0.0
797,2,sécurité physique santé accès à l'eau liberté de mouvement liberté d'expression éducation,06b11028-7fbd-eb11-a7ad-28187818aecc,fr,0.011875847354531288,0.6144730448722839,0.3736511170864105,neutral,False,positive,0.0,0.481,0.519,0.8957
798,2,"freedom of speech democratic rights pursuit of liberty, happiness right to protest object to obsessive government and police control freedom to choose how i live and conduct my life",0bfcfafd-9bb9-eb11-a7ad-28187818aecc,en,0.01545488927513361,0.9409958720207214,0.04354921355843544,neutral,False,positive,0.092,0.544,0.364,0.926
799,2,persecution of political opponents slave labor human trafficking religious persecution imprisonment without trial curtailment of free speech,eb84d546-6ec4-eb11-a7ad-28187818aecc,en,0.9318199157714844,0.06802929937839508,0.00015073391841724515,negative,False,positive,0.0,0.829,0.171,0.5106
800,2,equality freedom speach freedom of movement inclusion disabilities ,10cbe610-fec2-eb11-a7ad-28187818aecc,en,0.003681931644678116,0.9895944595336914,0.006723645143210888,neutral,False,positive,0.0,0.417,0.583,0.8555
801,2,freedom of speech freedom of vote freedom of religion freedom of gender freedom of work freedom of travel,6df7a7e4-7ebd-eb11-a7ad-28187818aecc,en,0.013808822259306908,0.961245596408844,0.02494552545249462,neutral,False,positive,0.0,0.323,0.677,0.9803
802,1,colonialism exploitation genocide labor theft / capitalism american client state laughable fiction,dfffee33-eebe-eb11-a7ad-28187818aecc,en,0.9796578884124756,0.020212745293974876,0.00012930644152220339,negative,False,neutral,0.0,0.902,0.098,0.0516
803,1,safety support care diversity indigenous genocide annoying,e1a30db6-a1c3-eb11-a7ad-28187818aecc,en,0.9287807941436768,0.07081963866949081,0.00039949806523509324,negative,False,positive,0.188,0.208,0.604,0.7184
804,2,racism homophobia abuse elder abuse  ,d8659b65-7fbd-eb11-a7ad-28187818aecc,en,0.9668558835983276,0.03309382125735283,5.02979637531098e-05,negative,False,negative,0.862,0.138,0.0,-0.926
805,1,"it allows it to be vandalized and destroyed by muslims too toleranton our money from taxes muslims live on welfare and old canadians do not have good living conditions in home care i live near sunnybrook park muslims gather and do bbq while we are in lock down leave dirt on the grass and i'll pick them up the municipality sees them because i see the car with 311 on it patrolling, and it doesn't tell them anything we now call the park: the persian park i'm white, but i'm working and we're starting to be afraid to say anything because we're accused of being racist we have become slaves to minorities who have no sense of reality",11352034-7fbd-eb11-a7ad-28187818aecc,en,0.9739360213279724,0.026010924950242043,5.307301034918055e-05,negative,False,negative,0.136,0.847,0.016,-0.9274
806,2,for some not all against white people for canada’s first residents given to refugees discrimination unfair,6952939b-36c5-eb11-a7ad-28187818aecc,en,0.9199572801589966,0.07988490909337997,0.00015781862020958215,negative,False,neutral,0.171,0.829,0.0,-0.4767
807,2,martin luther king pierre elliot trudeau charte de la liberté george floyd assermentation réfugiés,1ab2a103-7fbd-eb11-a7ad-28187818aecc,fr,0.19121934473514557,0.7289694547653198,0.07981124520301819,neutral,False,positive,0.0,0.779,0.221,0.5267
